order_id,customer_id,restaurant_id,order_amount,order_timestamp,delivery_time_minutes,customer_rating_food
5fbb1a9b-d717-4636-9b77-68034f997dbc,3164,2020,1167.91,2024-11-28 21:21:56,33,2.3
f79f0447-b284-487d-a5ea-2bc232563fb7,2663,2440,1010.23,2025-08-11 21:38:01,33,3.9
1dd2b6bf-9c0f-40e4-9a84-91c18b1ceb76,4576,2098,911.65,2025-06-01 12:56:54,23,3.3
a2e70840-8e45-49f6-a4e7-b82e9fe401a4,4831,2219,266.93,2025-08-09 03:32:44,38,1.7
dd34f3e7-f4c4-44e5-9e89-56e669719f52,3191,2360,253.84,2025-02-01 18:43:51,42,4.8
c5fb3e7b-a7f5-4b50-b625-a7780fca3ec7,1146,2024,720.91,2025-04-06 02:41:04,34,3.3
1a8a1734-f879-4d9c-b12b-fa36afc5ea6d,3700,2134,335.99,2025-01-12 12:39:06,59,4.3
812d558f-6661-4809-8f06-aa528f9163ca,2187,2076,330.27,2025-06-18 23:29:49,17,4.6
2fa05eae-664a-46e6-b087-7efd77d64300,2094,2269,350.46,2025-09-16 07:53:41,44,2.4
185b4703-0e78-4414-954a-914c3712bc97,1175,2014,1186.14,2025-03-22 22:11:57,43,1.7
0dddc84f-afec-4ac1-8249-96103441a750,5051,2431,490.3,2025-01-12 17:47:04,52,4.8
b3211ae3-524f-482b-955b-d09e3904f8f0,5374,2406,191.75,2025-02-16 15:41:23,22,5.0
de4c1dcc-f7b1-4596-8c61-c0adab831589,2611,2309,655.52,2025-10-02 08:28:46,24,2.4
aef9a0dc-7229-48cf-90ab-65eb2b389c95,3297,2440,909.03,2025-10-04 20:08:04,56,4.9
b1ef5f0f-d37e-4dc6-956a-e98732f9fd32,2202,2324,702.29,2025-01-22 01:47:50,45,4.3
b6a26be3-eb10-4758-821c-fd13b88b39b7,4348,2321,358.08,2025-03-27 21:50:44,50,4.9
c0f4ec93-7aed-452e-9bc3-220cf7f20f82,3482,2436,1137.22,2025-01-14 19:22:25,54,2.8
82359143-ddd0-43e0-82b4-4bad82bd6e83,1015,2367,671.93,2025-07-28 23:27:58,50,1.1
b07a0ba1-4fd1-42f1-8e9d-7830e0128990,3291,2333,1169.22,2025-06-08 00:18:00,47,1.2
aa1e5995-5a16-4b7f-9bab-771f56dc341d,2613,2320,1193.46,2024-12-02 03:54:29,23,2.9
352d3e26-cc19-48bd-a96c-98239b7cc637,1978,2223,638.2,2025-08-28 22:25:33,47,1.2
3ef2f44a-c0e7-40f3-addc-0c08c4f1b7c4,1289,2279,428.84,2025-06-18 20:57:15,25,4.9
b5cac79c-69ba-4aa7-b6b7-525dac3d9616,3444,2362,428.92,2024-10-28 07:25:20,52,3.2
bf709acf-2e25-4910-8e05-97191bd356a8,1816,2443,519.67,2025-06-19 09:36:54,26,2.9
f1ad05df-797c-49cf-98ff-2469ce3ea4cf,2547,2233,441.86,2025-04-28 20:38:46,58,2.9
bfa92ef6-834c-49b0-941a-625bed8782b3,5718,2129,611.58,2025-08-13 22:01:23,49,1.2
ea7d510d-84cf-4409-8cfa-760e514fa131,5367,2383,758.16,2024-10-22 18:19:56,54,1.9
46981714-1c4f-4515-b114-1a271ae2f424,3126,2123,320.51,2025-08-30 00:35:33,44,3.0
f7cf5ed0-981d-4d42-9567-5dfc65baeb6d,4575,2030,324.31,2024-12-15 11:35:29,55,2.0
bc715827-6c16-46da-ba1e-908d653afcfe,4858,2043,1076.19,2025-07-12 21:51:52,36,1.5
f6d45251-ba57-4dfa-a65f-da44825ac480,1093,2424,590.53,2025-01-18 18:59:37,26,1.3
bfb0da96-6711-48e3-9d26-3a8c8a27a140,4917,2461,1122.5,2024-12-15 22:44:12,55,4.6
e8158358-a16d-4877-90d8-928e3ed8d6dc,4251,2210,1009.78,2025-02-22 03:45:08,32,1.6
d0b5d71e-f882-43b2-9d2b-457af1411bf4,4110,2036,161.51,2024-11-28 18:24:33,48,5.0
dc410b06-6be6-43bd-a96a-abbe874ccff4,2702,2265,1009.27,2025-06-23 08:45:26,36,2.2
2b2121ad-1a50-494b-9599-a85addc5e147,3598,2290,592.77,2024-11-01 16:25:13,36,3.8
ed8d018e-2934-41a9-9b0a-47561e525bc9,5290,2309,261.73,2025-06-02 16:56:35,30,4.5
865b8575-1371-42ad-bc16-d8a12826cddd,2080,2353,1158.7,2025-09-16 14:08:04,38,2.1
b0a57011-929c-4ad9-8421-c87b8530aea1,1330,2282,1125.84,2025-01-23 03:02:21,18,4.2
ee16124c-eb03-4ee8-9140-959f052c1362,2129,2183,1132.65,2024-12-07 04:42:57,49,3.9
6199e3a4-6e20-44be-baf8-24b71affb704,1724,2266,691.78,2025-09-04 14:50:38,49,3.7
d4518b35-a052-4ba1-b1d1-493edfefa213,3526,2031,615.14,2025-09-09 01:42:04,54,3.0
f81d4746-317e-48cc-8d80-644e9ca23971,3211,2319,1196.7,2025-06-06 23:36:24,19,1.9
39b372e7-3353-4f9b-92af-968d1a95c576,1601,2072,473.54,2025-09-21 12:36:49,20,4.4
08d8d8a5-a61b-4447-9f51-de503665aebd,5961,2496,525.8,2024-10-13 06:08:07,38,4.2
ccc9eedb-411d-4dde-8269-d970c8c48e50,1011,2346,770.38,2025-07-19 04:26:35,25,3.2
15bc7bb7-ab08-490d-93ed-4958c07f6e76,1986,2325,1037.91,2025-05-12 19:07:51,21,4.1
6e191194-df81-4502-a710-01a9abbc8f87,2498,2481,441.53,2025-05-11 09:08:07,53,4.6
5409871b-1484-4e1b-85a9-5894d75e67d9,3382,2463,1076.89,2025-06-24 14:48:45,38,1.5
28045237-8551-4c41-9bfe-3812d0a4eb55,1940,2016,874.99,2024-11-14 20:46:57,17,4.1
bae19f26-b45d-42bf-adc2-ea270dbaac09,3996,2384,1166.5,2025-10-03 23:45:56,55,2.0
7906bbf4-1c52-43a7-acbc-1eb071ab7ba5,4930,2350,978.88,2025-01-02 20:23:33,30,3.9
47e64c50-802d-48ed-bb8b-001d37b3abd8,5782,2223,369.28,2025-09-28 10:37:26,34,1.1
a2653b6a-5050-4a70-882b-c7a21eb6a99d,2984,2204,178.01,2025-05-22 11:37:40,33,2.4
a49e7c6c-3508-491b-893b-35c61bb905f2,4814,2253,417.48,2024-11-12 17:30:46,35,2.0
1250c84e-7660-416a-a3dc-4072244e6cdb,1179,2439,969.41,2025-08-20 10:59:57,31,4.0
13887428-b275-4ba9-a8b9-174618480d00,3445,2224,178.43,2024-11-06 14:42:32,39,2.3
be062f38-f50d-4c1a-9a3b-2bfb2c339de6,1260,2459,250.73,2025-06-14 17:05:04,33,3.1
3a4eaeca-9d7b-4160-9ba9-41518882489b,4580,2401,816.91,2024-12-05 16:21:13,28,2.6
3b048c12-5996-488a-a90e-00520dcd3b60,5669,2457,401.35,2025-04-05 23:30:32,35,2.8
ba4d2939-eebd-45ec-b0d9-f6f8d9c0d544,1152,2226,1029.67,2025-05-27 11:50:55,22,1.9
6a6d4e2b-f20c-4e65-a25c-59fa7018ff77,1352,2229,618.13,2024-12-13 06:39:42,35,4.1
2ee649f9-708f-4dd6-bd46-4f56b657a829,5486,2465,357.71,2024-10-24 08:48:46,40,2.6
9a2bbb4d-dae8-4977-b832-59dd2dc171e3,5905,2395,1122.29,2025-07-11 09:43:38,16,3.8
88eed1d4-f89c-4d8f-9383-fb9a5dbd524a,4574,2137,857.26,2025-03-26 02:56:02,56,5.0
1174266b-2632-4e5f-9219-479536f9bd20,1329,2491,1012.62,2025-05-04 23:47:43,50,2.0
16467b5e-4db1-45ea-86aa-db355b3c6a19,4526,2479,1069.01,2024-12-13 17:30:01,41,3.0
48e979df-6fdd-453f-b2cd-c057568b9f3a,1467,2104,1119.58,2025-08-09 04:17:39,52,1.8
14849c92-8388-46a5-97cd-bc3a005e9b1b,2109,2454,864.67,2025-02-03 04:18:13,38,1.3
71458ebd-58b5-429c-bc60-d3c39650ef9f,5072,2325,514.44,2025-01-15 05:14:48,22,4.6
929f52b6-a061-429a-977e-dd49ce29f5b4,2494,2107,153.31,2025-06-14 04:22:10,42,3.1
e8368b1b-b49b-4627-9f8c-b2bad3467c25,3197,2439,392.26,2024-12-07 23:53:48,27,2.1
0f138385-180b-4e0f-97f4-fcdf0cb5593d,4051,2002,385.81,2025-04-17 17:57:59,55,2.2
1723891b-a2b5-4b8f-aeee-a58d33436569,2564,2215,252.07,2024-11-01 02:48:16,39,3.2
73c6349d-ebf5-4229-9a30-ef24caa6973d,3550,2388,1103.89,2025-10-01 11:06:13,32,3.2
39821d1f-6b75-409e-a3c9-ef12f049fd71,4825,2334,461.95,2025-05-21 18:05:40,42,4.1
12c6be49-5b5a-47ea-aeba-026e6aee5fad,4483,2253,464.99,2025-01-06 19:43:32,31,3.8
64eeb550-24f7-4ac9-9ce4-756eaa270e77,3664,2394,1080.45,2025-07-05 08:03:06,20,2.0
c8ae4942-de0b-4f71-b326-e708fba9d062,2533,2152,630.94,2025-04-27 01:50:03,38,1.9
090ab4b0-200f-4956-97dd-2699414efdb4,5739,2301,154.72,2025-10-04 17:20:55,48,4.5
d52ef8fb-e551-42e6-97fd-059334a1c515,1873,2302,501.76,2025-04-20 23:25:41,44,4.9
1ba2fb66-0176-4fb5-9947-16833b59de85,1984,2322,566.2,2025-07-16 18:55:24,50,3.8
f7a32be9-e16d-476d-8ec0-0d3163e90183,1011,2034,1079.49,2025-08-13 11:52:28,56,2.6
0d2d5cbf-0b97-4f49-9b50-41f3f67c822a,5994,2034,829.87,2024-11-23 06:02:43,33,2.5
d1c33e52-47f0-4f3e-b237-dfa4b03f7bd8,1391,2488,669.52,2025-06-16 02:20:39,26,1.8
80843175-f375-4225-a9b0-4f12581185ce,3707,2076,582.44,2025-08-16 09:58:53,53,4.0
96369f14-ff1e-434a-a840-0911f27afb62,1972,2334,409.29,2025-02-02 19:06:32,33,2.1
30a9aadf-613b-48b9-92c0-d5883ac3fdfa,4466,2042,1174.22,2024-11-29 17:28:39,15,3.4
d4510e8c-ff52-415d-a5e9-f1598d88bf3d,4088,2000,932.99,2024-12-25 00:59:16,34,4.9
141519be-b8c8-4b5b-9943-31030f45fce9,4034,2048,1076.52,2025-07-06 22:13:25,57,4.5
b0ef988d-0601-4d0a-9474-08fbb832965c,1618,2337,403.39,2025-07-01 02:27:44,41,3.9
ea5fc6ff-57b7-4ac0-81ec-d5529e24ff80,1798,2006,629.3,2024-10-08 08:13:48,37,1.5
57528bb2-3cd2-48a2-b5a1-ac55148df250,5632,2308,1126.82,2025-02-03 06:33:44,26,1.6
56ac2c39-ef37-456c-9dd3-c8d54a295ffd,2962,2227,466.07,2025-01-10 11:31:04,32,3.0
00c82c88-ec52-4bfb-bf0c-c91d3e58babd,3213,2487,591.03,2025-06-20 22:17:55,37,4.2
281a1618-daf5-4668-b178-599f017e0835,5525,2253,512.38,2025-03-19 16:02:39,46,2.8
55871459-82cb-45ad-a097-acbcbe040e22,1807,2279,320.0,2024-11-14 06:22:48,33,1.4
e0483801-c72f-4d76-b42e-e81e988baa3a,3290,2020,971.43,2025-08-01 12:23:13,27,4.8
cb1f87aa-fbc3-4d6d-b742-ed1c2ecea1b8,2787,2145,405.26,2025-03-02 01:32:20,59,2.8
6d4d3987-b6a8-4792-a220-1c3a803470af,3160,2029,1036.2,2024-12-16 16:10:07,44,1.9
fd4fb1b6-8b0b-4b1b-963d-127ce19ff58e,4725,2493,265.38,2024-10-09 12:28:29,28,2.8
2ffdb3d3-93b6-4b32-94c4-9e4dfa136740,3579,2002,569.6,2025-08-05 03:17:22,24,4.3
fe87b065-711c-431f-bdae-d0f6ffaa2adb,3802,2137,1194.67,2025-01-12 05:34:52,22,5.0
257c2241-4382-4443-b562-9833327f66d1,5728,2439,286.41,2024-12-26 02:22:00,30,3.5
8da8c082-3096-488f-b441-cced0227c54c,2505,2307,654.89,2025-08-06 14:15:43,35,1.5
18a29449-75bf-4b3e-82d9-37a7ed9f1a30,4290,2486,1081.08,2025-03-28 14:33:34,18,4.7
4a82ac89-12f9-49d1-bd27-4fb9eada6602,2324,2098,214.83,2025-06-15 14:49:45,34,4.7
2ebf20d3-70d1-470f-aac3-b6ee4442ba9e,5556,2446,1004.8,2025-05-23 18:06:58,59,4.1
d376246b-9331-4ff6-9e07-26c7c284c0dc,5675,2053,1144.85,2025-08-31 22:21:37,45,3.9
07abf5df-05a5-4b49-aaeb-47e685770b33,3691,2468,899.71,2025-07-27 12:14:11,23,3.3
fbfcc055-6375-4df3-bd6a-5fe66a5db867,2391,2020,1187.68,2025-03-22 15:02:54,51,3.9
870e712a-18ff-4315-95b7-f6c1f7cd517f,2793,2192,204.46,2024-12-02 18:56:06,30,1.2
06272402-0463-4795-bff0-fcd9b531c10c,4228,2057,653.85,2025-03-17 23:34:23,27,3.7
1741ec48-5f1d-4021-a073-8aab4260099b,2997,2104,713.34,2025-04-26 06:01:15,16,1.7
ecb82da4-3780-4e76-badd-5c4b9842d08a,5612,2128,190.71,2025-08-18 06:17:59,59,4.4
63a8c8d2-556b-4979-9ef7-e222dceb7ec6,5326,2116,268.24,2025-06-18 11:22:41,37,4.4
6e67de21-3ea2-4c67-a870-f14b92cef8cf,4180,2249,760.65,2025-06-01 07:56:53,30,4.8
7d80528c-b2fd-4655-80ef-ecc80e168fc9,3479,2281,283.92,2025-09-11 11:52:03,35,4.4
c6df20d4-1ece-4cd6-bcb9-996c665e86b8,2868,2331,364.27,2025-07-27 22:39:12,21,1.9
e270e775-ce41-4e2d-b346-56efaabe7cb2,4718,2178,424.69,2024-11-23 10:11:35,16,1.5
49be661a-3a84-4a4c-a497-ad4c73e09afd,2133,2158,1052.43,2025-09-12 13:05:42,49,2.1
a9faff6e-b2b6-4045-8139-725612b26c04,1330,2422,690.14,2025-06-20 17:17:29,48,2.2
ad5a44cf-a941-4fac-b792-eb0da46aa832,5200,2454,1075.1,2025-01-21 16:51:43,20,4.5
cedadd09-cb51-4289-835d-7fe2f94eb71d,3034,2425,495.18,2024-10-12 05:24:14,54,2.1
5e3b43b2-fc2a-4d40-a7b3-68e1b0c418f0,2321,2309,416.86,2025-04-06 17:24:14,55,3.6
5519a8d9-9419-4c20-a7e5-27cdb6a84d51,2983,2186,1136.19,2025-07-21 01:55:15,57,2.8
3b70aae0-ed11-48b6-98a1-2a0228ff0e13,1128,2099,736.67,2025-01-26 02:00:12,54,4.0
a3420f78-a651-4bca-9cef-4c6598ee857c,1733,2226,624.33,2025-01-08 16:46:09,22,3.5
0228328c-2536-4f3b-8f71-9d69ceb7d83f,3431,2396,622.62,2025-09-14 10:28:43,21,2.5
cce8e0d6-7c01-486c-a858-09f5842a6a88,1820,2425,889.28,2025-01-24 03:11:29,25,1.5
5f49a226-2604-420f-9236-5763550cd29c,3128,2187,1134.26,2025-06-25 23:09:13,26,3.7
50f8b28f-63eb-4e02-b672-f44090c1427b,1390,2066,1064.57,2025-02-24 18:53:49,17,5.0
93066dc7-418e-48b4-a18c-2fc22c4f6025,5681,2193,468.7,2025-04-03 06:31:56,49,2.9
fb023c17-9f51-4ab1-825f-6c1aaa7776f0,4141,2047,524.22,2025-03-18 11:50:06,35,3.6
8337658f-3432-42f8-9b14-5f8af87ae2a4,1454,2124,560.08,2025-10-04 15:54:21,32,4.8
5cd9bfc3-5f13-4272-a945-88ccc2ecf491,1927,2097,421.36,2024-12-01 13:03:30,46,3.1
0ecb8fd6-c623-42d9-9af9-6753c5959d66,3530,2422,1167.95,2025-09-09 06:52:55,20,1.2
a69b4483-7395-4118-90cd-999bf5d3c928,2342,2466,455.94,2024-10-28 23:20:50,26,1.4
2a989c73-b042-4189-9dc5-9669e3635907,2887,2105,583.24,2025-08-25 22:54:00,48,4.1
99f093ee-6784-4170-aa3d-497fab857ac7,4118,2474,502.16,2025-04-22 23:16:02,33,2.7
7a9d9ebf-6198-4c4b-a5fb-cca22b53cf43,5222,2188,166.05,2025-09-21 18:12:17,47,2.1
97425f86-74fe-4671-9362-679d49a3eacd,2988,2421,883.4,2025-03-20 19:31:47,20,3.1
c6717944-83aa-492c-96ad-29ec3d2a6382,3898,2396,869.6,2025-05-24 09:59:38,34,4.9
add38980-e519-494b-bfac-7a639f78aa3c,2784,2238,1193.41,2025-04-13 07:21:37,26,1.5
b5cdfcd0-99fc-4d15-99f5-6c61dfd5e0bf,2625,2100,357.22,2025-09-03 11:23:41,45,2.3
7482940c-da8b-460e-8835-26d8d9b4029b,1181,2148,734.24,2025-03-25 10:26:27,32,1.5
189023a3-eb14-4333-9424-151e73e9f664,2044,2121,192.73,2025-04-14 07:38:03,20,3.7
911c89d4-8056-4a5f-b877-b07d92b14096,3315,2377,1002.6,2025-08-22 15:18:02,45,4.1
7d77f797-56bb-4ab0-93ae-d31cc3141e7f,3993,2092,1098.67,2025-05-16 07:04:49,28,3.5
cc27055d-420f-49fb-8dd7-7a154b83f8ac,3076,2194,1021.87,2025-07-19 14:09:32,54,4.3
0027c4ad-4a85-4991-91a2-fedb18d19437,2970,2170,741.42,2025-01-29 08:21:51,57,3.5
e141933e-bffe-468b-b79a-3eef135ddeeb,1943,2171,1034.75,2025-10-05 16:25:43,47,3.7
bf174e1c-590f-4249-9d69-b79d8733e280,3167,2490,435.92,2024-12-14 22:47:28,39,3.4
a39b02e6-3469-4341-8924-0106bfda197d,3873,2187,170.67,2025-03-26 22:57:31,51,4.5
fa54217d-d4f4-4164-9b86-f0d9d696687e,2038,2397,365.04,2025-03-31 23:36:06,39,1.3
c3e97584-1f90-4409-a0b2-1065ccdcbe09,1782,2282,283.67,2025-05-13 05:39:39,37,2.8
4145aac6-b56b-408d-a8be-30df2f904545,4663,2311,611.88,2025-07-24 15:06:33,24,2.3
15df8cf7-9283-4433-ab48-45e176e897c5,1313,2041,595.38,2025-05-13 03:52:27,44,2.6
915f1556-c094-4895-a823-47ed0067f680,2313,2479,646.18,2025-01-03 16:26:37,53,2.7
89ba4673-3fa7-4616-9e20-52cd4ef27fd2,2619,2182,933.44,2025-09-16 22:43:33,26,3.5
afa86c16-99b9-424b-99d3-6ffd2b2c8801,5723,2086,351.96,2024-11-05 18:23:35,34,4.2
1f9e3252-a186-4afa-bcc2-d29e6af8572f,4081,2321,315.76,2025-02-21 12:06:30,29,2.0
329e3b23-72af-462b-b792-45fa7cf824e3,3442,2139,285.06,2025-03-18 03:07:18,31,3.0
b72e4b85-c410-4b0b-8e76-261cb0643889,1271,2228,532.64,2025-02-27 01:38:19,54,4.5
e281c02a-4066-4ad9-ba92-83e37f42890e,5525,2153,879.84,2025-08-31 19:02:31,26,4.2
0d533c40-d73a-4c60-b525-6bbb8c23fcad,3165,2366,399.69,2024-10-09 08:37:50,21,2.4
c9cc9882-a735-4fe4-89d9-b6f796030e11,1457,2023,740.63,2025-08-03 22:49:41,38,4.6
36cea60d-7878-43ba-8172-9aa76fe46ba4,5287,2381,1149.23,2025-05-17 08:06:42,22,3.8
15fedaec-ff2c-4bc0-ad92-f4784aad56f2,5280,2148,311.24,2025-10-03 18:40:19,40,3.0
790b9aed-da0d-4a20-8bd2-bb06a8dbc1df,5201,2115,806.4,2025-02-13 21:47:43,22,4.3
e06bc0e2-bdef-45d4-b06c-e38bfceb6552,2071,2332,358.07,2025-05-05 04:55:59,36,1.1
28c2fc21-d14d-4d89-ba29-83f39856ac5a,2470,2419,805.99,2025-04-12 06:35:56,27,3.1
484b79e6-8e7f-42b0-acd5-5377748c98c5,3191,2437,328.6,2024-11-06 23:04:09,58,2.8
25cf30bb-3a11-4bf3-9047-e2601f1b128e,2581,2413,360.72,2024-11-29 10:47:36,18,1.4
c17b1ef1-af65-4f58-84a3-0d0996ff5621,2193,2081,1061.72,2025-01-06 18:37:10,43,3.0
794558ad-fc9d-4197-b3fb-752a917d06a6,5343,2125,704.85,2025-03-17 18:58:08,54,2.4
0b15fcf7-2c39-41d3-ac77-d46ef94dd642,3648,2273,972.39,2025-09-14 12:45:57,60,1.5
dd46e14a-7ef0-465f-ad62-eb9180c7176f,5459,2017,463.1,2025-10-03 04:20:13,35,2.3
ca4c11a4-8223-4b1e-a487-fb917b9dbd0f,2380,2342,632.4,2025-04-18 13:18:49,50,4.4
7b8c8ba8-87be-4080-ac2f-5fd95680047a,2567,2227,181.23,2025-02-11 22:04:53,21,3.1
8b993f69-14a9-453f-a99d-f87b40e5a6c1,5907,2110,1122.16,2025-05-06 15:14:29,46,3.6
53d4ad9b-9066-4f62-9fcd-a1830099e23a,4604,2034,1176.62,2025-03-04 14:44:23,33,4.9
9033dbf4-abd2-4f22-8a8a-122f38b2260f,1787,2045,771.57,2024-11-22 02:22:10,59,4.3
24cd752d-e855-4e6a-bd8c-5e98347e5834,4248,2165,481.19,2025-04-10 17:02:08,36,3.8
e8e3dc06-f821-4035-b4d4-e747bcd795be,4943,2195,390.55,2025-07-06 18:27:35,30,1.5
6d0b8a45-08b0-4f86-9b7b-99f68237375e,4747,2071,352.71,2024-12-22 14:22:00,49,3.9
80a8b619-deb2-4755-a919-ab4c324fa27c,3845,2428,1083.71,2025-08-23 16:05:01,37,4.3
3bacd1dc-61c4-4cb8-b5fd-f801b00459ca,3142,2107,208.59,2024-11-26 08:38:54,35,3.4
ea1ec5b6-4a3b-4bb2-b38e-bf6de60688d0,3369,2382,503.64,2025-01-07 03:24:21,52,2.9
722bdd05-b237-4bb9-8b88-7464566f2193,5781,2499,304.8,2024-12-02 02:44:58,43,3.5
e19de7ce-cd04-4e6f-b9d6-f5ea61723b07,4336,2359,1049.71,2025-06-19 04:48:56,28,2.5
ab484e69-6042-45ae-9cfb-1e2f7037b8d8,2513,2467,1076.37,2025-05-19 02:30:23,21,2.2
527de3d8-3f34-4386-8812-396b5920f565,4692,2199,793.97,2025-07-08 04:29:59,21,3.1
e97f8d75-f58b-4dfb-a3af-0aaeaedc4e8e,5130,2356,262.25,2025-08-25 05:31:15,23,4.0
7d9dc2bb-f84e-4827-abbf-8cd06f9aa84a,1387,2131,468.45,2025-08-02 11:48:31,27,4.2
7bdde6ea-141f-409f-8118-59abe9e42eda,5934,2437,235.48,2024-12-13 07:34:57,43,2.6
e6ec2267-5543-4f83-93c8-54c14d14b108,3228,2338,1184.32,2025-03-20 16:35:50,57,2.9
49ae8a29-9029-436c-80af-8252eca56d0a,4364,2196,1101.13,2025-02-11 21:27:18,31,1.5
452d7415-5f65-430b-afe4-69f4b401a00c,1640,2383,1130.73,2025-08-25 21:08:29,39,2.5
1dc8ed0c-5c0d-4fef-bda0-9c9dff321e08,2671,2194,751.97,2025-09-21 02:10:48,54,4.5
cbcd599f-66b6-418e-bed2-78b4ec068549,3499,2436,240.94,2024-11-06 09:16:29,47,3.5
a5e35e88-3c4d-4d30-b475-228d9dd0a875,1408,2259,1016.2,2025-02-26 05:27:04,45,1.5
a0bdff69-c88d-404b-9d7a-76ab8f079127,2201,2352,852.28,2025-06-18 10:01:17,27,4.4
ba019e99-58bd-4097-8b96-8d1da1ade0ec,2427,2493,171.23,2025-01-05 08:05:56,59,4.5
e87e03ea-d368-4ae4-b599-7bef5c51b06b,5690,2081,198.32,2025-08-05 13:34:36,45,3.8
752ffa04-95f6-4030-b52b-a2b7bdc97079,2970,2455,445.11,2025-01-16 17:15:37,42,4.0
8984c570-e3af-425d-a3d4-57b5e872c51a,2135,2281,864.19,2025-09-11 14:45:58,54,1.8
6d576cf0-c64d-4227-99e9-4dd5c21ce19d,1031,2493,171.83,2025-08-03 02:56:04,45,4.2
a86ccc9e-f419-420e-bd7a-e04059fae55d,5343,2324,537.59,2024-10-22 23:23:07,58,3.0
9d6bd0ce-d97d-4516-bae8-08ca5db64563,3998,2473,320.6,2025-02-01 04:08:13,20,1.1
ca62249c-1fbc-4d43-a2ea-eb3f5f0225c9,3128,2133,168.89,2025-10-04 07:35:16,30,3.8
62fe8aa8-1b83-4c90-aa2e-82845b9199d0,3306,2152,967.78,2025-10-05 14:36:55,15,1.0
3bb0f1b5-6e8e-4873-b4e8-4ce3b67bcbfd,4994,2178,426.8,2025-03-15 07:56:51,52,2.7
0f26cebb-f947-4197-b6a3-409709b80577,2167,2385,321.17,2025-01-05 16:56:42,48,5.0
bc13417c-8ea9-4f71-b232-1b44f93840e8,3361,2045,486.96,2025-03-11 22:11:51,52,3.2
350f1b30-4d76-415b-8012-5c929910712c,3981,2491,396.75,2025-07-07 05:48:52,50,1.5
08663529-48e3-4823-a272-d9a66b9e7750,1903,2352,426.23,2025-07-02 01:35:36,41,2.2
bc293c76-3909-4c98-88bb-79b9f66c0b5d,3444,2138,612.91,2025-10-04 21:52:27,25,4.9
83163fb6-3fcd-4ed2-977f-c35816de8ecc,1459,2135,200.06,2025-08-26 17:50:53,17,4.2
b7084111-cf15-438d-943c-1f79a1da816b,3719,2142,970.0,2025-05-05 02:17:32,58,2.6
591beaac-4534-4942-8f18-0bd51f5d6448,1230,2483,628.3,2025-04-30 01:09:01,57,4.1
fc8e657b-45f4-4ff5-918c-088006a83c23,5832,2416,601.88,2024-11-27 18:24:23,30,3.7
2f6203f1-f56c-415d-b918-21b6230d5460,3656,2119,412.04,2024-11-02 18:57:23,53,4.7
8af6ac3d-783c-4bd9-82d8-93e039a39b60,5496,2223,462.91,2025-01-11 04:53:04,35,2.6
c466a694-4738-43f9-bf5f-e9caa55c2b8d,2296,2414,226.23,2025-05-11 10:48:01,54,2.0
6c791465-bb50-4ece-8c8c-b3ae45a49de4,3272,2007,537.31,2025-06-12 19:28:36,58,4.2
77ef43d1-0d2d-448d-b7f9-441251338ea7,1594,2014,500.86,2025-05-05 02:00:27,16,3.2
331aa860-d5a4-4486-8f5e-417b07cad619,5261,2244,692.87,2025-07-31 10:12:33,37,3.5
477ae028-41ae-4340-b01c-2fc27bde0aed,2354,2498,1042.85,2025-08-15 21:13:28,47,4.5
9e167998-f666-4e53-8075-ee7bb9595f72,3037,2021,471.86,2025-04-13 12:43:07,18,4.3
5ff59663-a6fe-41ce-902a-b77664f5dfcd,4982,2439,620.46,2024-11-26 04:41:27,55,2.0
964fc43c-3b55-4c3f-9956-d7064ba54fa8,4163,2220,1026.27,2025-09-19 18:22:15,27,1.5
a78f7448-0898-48b1-bae5-fe99063e993c,5303,2241,988.47,2024-12-20 15:50:53,29,2.8
e321f7cd-9a2b-48ea-8d43-dd41f85ccd49,3017,2001,802.63,2025-08-28 15:24:20,32,2.6
89d031fe-d320-44b3-9a59-78c267521eb5,2989,2084,639.42,2024-10-29 08:59:53,18,3.6
eea4a185-e944-4845-b1bd-c6220d879932,4063,2284,479.43,2025-08-22 16:14:13,27,4.4
b6fbb789-ed78-4fe2-bfb0-8a8361d2e36c,3670,2361,915.94,2025-04-16 00:41:10,60,3.7
8b959e3a-920d-428e-a657-1e4dcee466ef,2296,2130,1019.11,2025-02-05 21:54:41,22,3.1
c8b74025-b15b-4ff1-9740-3c590df29a45,5655,2382,499.88,2024-12-23 03:13:58,35,4.5
09343d28-4c79-4745-aa2d-44f4e8250779,5533,2120,608.18,2025-07-19 08:44:15,25,2.9
28387dcf-e5e9-4ac6-aa5c-dc112b2199ce,4090,2212,192.72,2025-02-06 10:44:51,29,2.7
a8ac5565-7898-4565-a806-5bd57905cc1e,3965,2229,840.96,2025-06-13 15:58:32,26,1.5
c8110bad-85c2-4e0f-bde0-4a5c9b2a04ff,3669,2244,705.56,2025-07-17 09:40:10,33,4.4
5b2b56a0-70ad-4c79-9c9e-1fa1e0a4b02b,5199,2460,332.3,2024-12-23 06:40:04,38,4.5
869c9f13-8991-432e-850f-b4720ea730fa,1202,2304,1051.82,2025-07-26 23:43:13,20,2.7
24660a4e-f6fb-4941-a5fa-347ad019f558,5183,2448,1106.88,2025-06-11 22:23:12,58,3.7
b3781260-db2c-4db4-9990-0b2ed9c11c9b,4527,2109,184.74,2025-07-07 23:38:48,23,2.6
