order_id,order_timestamp,order_date,order_amount,delivery_time_minutes,customer_rating_food,customer_id,city,signup_date,restaurant_id,restaurant_name,cuisine,zone
7691079d-3b0f-4cfd-bcf1-7ff2dfbd84be,2025-05-30 17:35:07,2025-05-30,432.91,46,5.0,3033,Bengaluru,2025-01-19,2409,"Taneja, Dube and Mani Foods",Biryani,HSR Layout
a2ce7ffa-b46f-4185-937d-d0a79b5cd1f3,2025-02-27 15:23:20,2025-02-27,153.49,44,1.6,3563,Bengaluru,2024-12-07,2348,Sunder-Nayar Foods,South Indian,Indiranagar
7d31fbcb-f881-4f68-8b5c-94cdd6de91d4,2025-08-03 04:47:50,2025-08-03,1105.84,18,2.4,1410,Bengaluru,2023-10-10,2442,Bawa-Prabhakar Foods,Pizza,HSR Layout
3d46ffba-b285-4487-bce9-80191e9a9e4e,2025-01-28 00:08:38,2025-01-28,1052.91,31,2.1,3814,Mumbai,2025-07-14,2403,"Gulati, Iyengar and Nadkarni Foods",Biryani,HSR Layout
1e7b90ee-8f3e-4987-863b-a508803a16ae,2025-06-23 06:29:00,2025-06-23,1159.68,27,2.4,3950,Delhi,2024-05-10,2108,Sibal and Sons Foods,North Indian,Whitefield
63839232-ba02-4b6c-8204-0c05a279f8ed,2025-07-24 16:51:16,2025-07-24,642.82,32,2.6,3530,Chennai,2024-02-12,2347,"Sankaran, Mangal and Pillai Foods",Cafe,Koramangala
b6b2cc41-fd3b-47f7-941e-f91faf705a9a,2024-11-24 18:44:03,2024-11-24,1020.16,56,4.1,3202,Mumbai,2025-07-20,2391,Dixit-Choudhury Foods,South Indian,Whitefield
0aa652c6-af01-4755-8fe3-e1f3488e75c9,2024-10-08 23:39:10,2024-10-08,733.32,29,4.3,5200,Chennai,2025-03-06,2368,Pant-Ganesh Foods,South Indian,HSR Layout
2b74430d-bbd5-4a2b-8e10-2a42ad6f173c,2025-05-08 01:15:17,2025-05-08,218.73,28,4.4,5316,Mumbai,2025-04-05,2225,"Ganguly, Bala and Pant Foods",Biryani,Koramangala
24c4ab28-c5f0-4c35-af59-635d43b28ab4,2025-01-02 13:39:25,2025-01-02,1064.96,31,2.7,5549,Mumbai,2023-12-15,2289,"Gulati, Majumdar and Vyas Foods",Cafe,Whitefield
2152ca34-c673-4e8f-b75a-b3705b794ff8,2025-05-16 17:59:22,2025-05-16,1130.39,51,3.4,3907,Bengaluru,2024-09-28,2260,Kapur-Kalita Foods,South Indian,HSR Layout
d9a58b8d-c83a-4f07-b4c9-eb13c4ff9e41,2025-08-25 09:23:16,2025-08-25,404.60,57,2.9,5758,Chennai,2025-04-21,2425,Patil-Nori Foods,Pizza,Whitefield
4683b1c0-fff8-441b-beaa-ac2053753d92,2025-01-06 19:34:14,2025-01-06,381.99,52,1.4,1399,Delhi,2024-10-11,2144,"Oza, Sekhon and Dayal Foods",Chinese,HSR Layout
cc31fd54-b53d-42aa-b172-19a71d41e815,2024-10-12 12:15:59,2024-10-12,627.79,29,3.9,5712,Delhi,2024-04-20,2176,"Basak, Modi and Dugar Foods",North Indian,Indiranagar
50f23e00-4678-4321-bcca-0b222f52fca2,2025-09-08 07:46:48,2025-09-08,751.22,22,3.7,5881,Bengaluru,2025-06-15,2466,Vig-Murty Foods,Biryani,HSR Layout
dff766a6-0ed8-456b-b9d5-10c13cf759a2,2025-07-10 03:20:19,2025-07-10,1048.65,20,4.1,3525,Mumbai,2024-06-05,2233,"Sami, Prabhu and Sen Foods",Chinese,Jayanagar
5c78d17f-9325-4d9d-80d7-6135a96ea009,2025-05-21 04:28:28,2025-05-21,276.28,26,1.3,1567,Chennai,2024-05-18,2295,Khosla Group Foods,Cafe,Whitefield
731dbf5f-bfe3-4155-a582-32e2a07c7da9,2025-09-02 11:30:41,2025-09-02,489.48,47,1.9,1264,Mumbai,2024-11-12,2050,Walla Ltd Foods,North Indian,HSR Layout
086c63ba-8588-4cc3-82a9-891cea68909f,2025-03-07 10:54:45,2025-03-07,842.81,16,4.8,5109,Bengaluru,2025-09-11,2454,Kala-Rana Foods,Pizza,Koramangala
b3504416-ef65-4228-b7d4-c8c13013731b,2024-10-07 21:07:06,2024-10-07,1015.95,24,3.2,1400,Mumbai,2025-04-01,2181,"Nayak, Bora and Bail Foods",Chinese,Whitefield
0d6ca60c-5c96-43be-bf97-c2b05776f2ff,2025-09-25 02:35:55,2025-09-25,803.63,41,1.1,3105,Mumbai,2025-02-09,2329,Arya-Nadig Foods,Biryani,Jayanagar
9015d879-39ff-455b-a014-9dbd637e678e,2025-05-14 01:10:43,2025-05-14,905.97,27,3.2,4746,Delhi,2023-11-13,2288,Vora and Sons Foods,Pizza,Jayanagar
1159f3cd-fe13-4e24-afdb-5cb95055e2a9,2025-04-16 16:59:02,2025-04-16,587.37,42,5.0,1518,Delhi,2023-11-15,2277,Ramanathan-Batta Foods,Biryani,Whitefield
b94fe4c5-1768-4f4e-bd30-57158fa056a3,2025-04-11 10:08:29,2025-04-11,1020.31,51,1.8,1118,Chennai,2025-09-08,2328,Wason-Buch Foods,Cafe,Indiranagar
2b671692-0ae6-4688-93ee-0f993332f7f8,2025-08-08 04:12:50,2025-08-08,748.07,51,4.7,1471,Chennai,2024-09-21,2437,"Krishnan, Thaman and Goda Foods",Pizza,Koramangala
26b415ba-647d-4689-9ae9-1c219f0f1509,2025-01-31 17:59:12,2025-01-31,699.12,34,3.9,5937,Bengaluru,2024-01-10,2492,Choudhry-Kumar Foods,Pizza,Indiranagar
16d26831-3538-4236-9303-350865ad3109,2025-08-20 15:56:45,2025-08-20,791.14,23,2.3,1727,Delhi,2024-10-26,2221,"Madan, Prakash and Wable Foods",Biryani,Indiranagar
26db4aa7-fff4-4d51-88ba-dd90ead2dd7a,2025-07-05 07:42:02,2025-07-05,553.66,47,1.6,1375,Mumbai,2024-07-30,2138,"Sidhu, Pant and Madan Foods",Pizza,Koramangala
135cbafb-7bff-484a-a361-cc4760b07e29,2025-03-14 04:55:19,2025-03-14,624.42,22,2.6,4185,Mumbai,2025-01-25,2337,"Mandal, Brar and Sawhney Foods",North Indian,HSR Layout
ab8a32ea-edad-412e-bc38-75db6bdfc19f,2025-02-24 17:10:37,2025-02-24,821.85,39,1.4,4929,Bengaluru,2024-09-24,2378,Modi-Mani Foods,Cafe,Indiranagar
8c5d5318-92aa-4368-8921-b941ecd8e22d,2025-07-13 10:02:49,2025-07-13,371.58,58,3.7,1068,Delhi,2023-10-17,2365,Kadakia and Sons Foods,North Indian,Indiranagar
4a8a50e5-4037-4182-8fd9-9e58d6375632,2025-02-20 18:39:21,2025-02-20,318.15,44,3.1,3922,Mumbai,2025-09-14,2472,Behl Ltd Foods,Cafe,HSR Layout
71c13535-14c3-4929-a0b1-314f332e04d8,2025-01-13 12:18:13,2025-01-13,690.51,28,2.6,2566,Bengaluru,2023-12-12,2067,Merchant-Joshi Foods,North Indian,Jayanagar
c8c594c5-108f-4ec8-9cd0-9a2e0ed7f07c,2025-04-23 09:49:45,2025-04-23,880.13,42,4.1,3156,Chennai,2024-02-02,2034,Master and Sons Foods,Biryani,Koramangala
17743247-d935-4f5c-8fa6-7b67d57684cc,2025-07-08 06:07:45,2025-07-08,888.22,23,4.1,2852,Delhi,2025-06-17,2233,"Sami, Prabhu and Sen Foods",Chinese,Jayanagar
67da0ae4-9d27-4379-8a47-30188362341f,2024-12-20 17:17:40,2024-12-20,960.66,49,2.6,5023,Bengaluru,2025-10-01,2230,Manda-Doshi Foods,Chinese,Whitefield
59339b5c-5c33-4cbf-acb6-436036e1ce46,2024-12-17 14:50:09,2024-12-17,473.50,60,2.3,3161,Chennai,2023-11-19,2485,Karpe-Kannan Foods,South Indian,Koramangala
8db1cb9e-bd54-46ba-8693-c8a50b9dc832,2024-12-26 15:15:24,2024-12-26,1149.74,28,1.5,1807,Chennai,2024-05-16,2199,Varkey-Walla Foods,Pizza,Whitefield
ae8668bd-9007-47ed-bc83-775e7fd2440f,2025-08-01 09:23:41,2025-08-01,201.84,15,4.5,5489,Delhi,2024-02-08,2056,Bora and Sons Foods,South Indian,Koramangala
44c6a938-4ebc-4713-a6a1-aa28b2a8cdf9,2025-07-14 04:13:29,2025-07-14,380.87,17,2.1,4066,Delhi,2023-12-30,2450,Dalal Ltd Foods,Chinese,Koramangala
dced6dd9-5762-46ad-ae1c-dc4280b76b89,2025-03-09 22:14:44,2025-03-09,410.41,31,2.6,4234,Chennai,2024-07-08,2355,"Sura, Lal and Sastry Foods",Cafe,Koramangala
178f9a06-8c70-455a-a97e-606dd2629e84,2025-07-27 15:06:26,2025-07-27,867.36,42,4.0,5361,Bengaluru,2024-01-02,2349,Deshpande Inc Foods,Biryani,Whitefield
e04e428f-b013-4c67-b789-d8f3ed94e67b,2025-03-16 17:40:42,2025-03-16,798.00,33,3.5,3154,Delhi,2023-11-09,2341,Thaman Inc Foods,Chinese,Koramangala
9ab544b0-e5c2-4783-bec8-86424f8ca2da,2025-01-10 04:37:35,2025-01-10,868.80,19,1.3,1355,Mumbai,2024-09-10,2100,Memon-Boase Foods,Cafe,HSR Layout
2fd69b0e-6ffb-463f-a568-33bd880536cf,2024-10-23 10:01:30,2024-10-23,543.86,21,4.4,1020,Mumbai,2025-03-15,2227,"Mahajan, Chad and Baria Foods",Biryani,Jayanagar
5c6bcf6f-7f2f-43d3-abcb-fdb3760bc0c0,2025-05-27 02:03:01,2025-05-27,372.45,57,1.7,1255,Chennai,2025-09-06,2436,Rau-Kothari Foods,Chinese,Koramangala
a6ad4d86-edf3-4bfd-b93f-595d0e6e2751,2025-03-09 04:20:34,2025-03-09,269.28,36,2.7,1977,Mumbai,2024-12-07,2288,Vora and Sons Foods,Pizza,Jayanagar
ac47db1d-96e2-405e-af25-91ba2d0190cb,2025-09-16 09:48:48,2025-09-16,218.50,50,2.8,2890,Delhi,2024-11-25,2020,Dutta Inc Foods,Cafe,Indiranagar
1e58aecc-b442-4c8f-890d-0892272c234b,2025-02-17 15:40:26,2025-02-17,251.09,55,2.7,5196,Chennai,2024-11-01,2212,Vyas and Sons Foods,Cafe,Jayanagar
cbef2ad6-fd3d-41b9-a66f-6db7fc0fe865,2025-05-13 11:59:39,2025-05-13,595.08,47,2.0,3224,Bengaluru,2024-07-17,2157,Dhar-Pathak Foods,Biryani,Jayanagar
b78bac86-d4eb-4983-a0bc-f6bac9836378,2025-05-11 05:21:34,2025-05-11,723.33,31,4.6,5207,Chennai,2024-03-16,2131,Johal-Gade Foods,Cafe,Whitefield
b9ac8ddc-bda0-46ef-b16a-4c7dd520d77d,2025-08-14 18:58:04,2025-08-14,552.18,40,3.9,2402,Chennai,2025-06-06,2332,"Dalal, Mangat and Verma Foods",Pizza,Jayanagar
6b98ebac-bf8a-428c-af39-013208b28815,2025-07-06 04:28:40,2025-07-06,875.46,58,3.4,2430,Bengaluru,2024-06-15,2110,Purohit Inc Foods,Biryani,HSR Layout
f4bad362-8c66-4527-873d-059501a64b45,2025-03-11 13:21:35,2025-03-11,258.00,43,2.0,1645,Mumbai,2025-06-27,2043,Rajagopalan PLC Foods,South Indian,Koramangala
5e0d1cf9-5f40-479e-867c-507a5ff01407,2024-10-27 17:05:33,2024-10-27,717.92,56,3.9,4673,Delhi,2025-09-23,2168,Buch Group Foods,Chinese,Indiranagar
051a02e4-9f5b-4fec-b701-9c4cf6b24f28,2025-05-15 22:15:38,2025-05-15,348.94,33,3.4,2392,Chennai,2024-09-10,2060,Bora PLC Foods,Cafe,Indiranagar
05b88180-39f3-45b3-811b-d65570dbd99b,2025-07-10 02:51:20,2025-07-10,706.12,17,4.0,1592,Chennai,2024-12-18,2116,Gaba-Sarkar Foods,Cafe,HSR Layout
64b56f2f-fe2e-42f7-9723-8690a8fc15f4,2025-01-13 22:12:27,2025-01-13,335.47,28,4.3,4788,Chennai,2025-05-05,2075,Solanki-Seshadri Foods,Pizza,Koramangala
b63c6445-6dad-4ae0-baf7-164f93ae7836,2025-09-12 20:54:31,2025-09-12,1073.60,58,1.3,4625,Bengaluru,2025-05-09,2202,Ramesh PLC Foods,North Indian,Koramangala
47bf0c04-d3a7-4bcf-ac49-510e663d00cf,2025-07-13 06:59:04,2025-07-13,788.89,59,2.6,5446,Delhi,2024-08-02,2439,Sane-Gole Foods,Cafe,Whitefield
bd1a9833-bbdf-4919-81fb-0a4928083b55,2025-07-01 20:43:38,2025-07-01,560.51,48,3.4,1868,Mumbai,2024-08-23,2210,Mittal-Gupta Foods,Chinese,HSR Layout
f9bae838-d1b0-4162-9089-5bc7cd79216a,2025-01-28 13:19:05,2025-01-28,853.78,59,1.7,3042,Chennai,2023-11-15,2235,"Narang, Sengupta and Bhagat Foods",Cafe,Koramangala
9dca0db8-b47e-46c6-a042-e066a03d2250,2025-06-16 22:21:01,2025-06-16,1054.57,48,2.1,1346,Chennai,2023-10-24,2397,"Patla, Kanda and Borah Foods",Chinese,Koramangala
a6ccae28-b294-4019-87ee-ac8342d9466c,2025-04-28 03:25:40,2025-04-28,848.20,54,1.2,1540,Bengaluru,2024-09-04,2405,"Srinivasan, Gade and Kibe Foods",South Indian,Whitefield
9b35551e-8045-4dba-a11e-747b8961a261,2025-09-25 01:01:18,2025-09-25,654.94,48,2.4,4009,Delhi,2024-04-28,2304,"Sandal, Chaudhuri and Natarajan Foods",Pizza,Jayanagar
580e17c0-2281-45db-8d06-606aff8875e7,2025-01-03 14:00:13,2025-01-03,1008.38,60,3.0,2143,Chennai,2024-03-27,2099,Hari PLC Foods,Cafe,Indiranagar
197221dc-9420-4853-9b50-4f9c585c3c6b,2025-02-28 17:39:17,2025-02-28,469.87,56,2.0,4695,Bengaluru,2025-02-27,2498,Palan-Mahal Foods,South Indian,Indiranagar
8ad63e4a-a58a-4cd0-9f32-806515532861,2025-02-06 18:05:49,2025-02-06,958.83,28,3.5,1016,Delhi,2024-11-03,2023,"Brar, Sane and Pillay Foods",Cafe,Jayanagar
06231c5d-c099-4a1e-aef3-144fda26266b,2025-01-06 03:39:21,2025-01-06,903.16,34,3.7,1166,Chennai,2024-08-20,2166,"Palla, Issac and Dara Foods",South Indian,Whitefield
aa45222b-d000-4e40-baf8-041cad21b52b,2025-01-04 17:55:53,2025-01-04,674.11,52,4.8,1027,Delhi,2023-11-16,2308,Bajwa-Nair Foods,Chinese,Indiranagar
522c79dd-8fc9-4519-b59d-ae652e6ea44b,2025-01-21 22:46:13,2025-01-21,351.19,36,3.4,1156,Chennai,2023-12-05,2482,"Thakur, Rajagopalan and Narang Foods",Biryani,Koramangala
712b3d21-7492-4216-b9d1-83e0967641d5,2025-04-02 20:59:21,2025-04-02,764.41,40,2.6,1510,Mumbai,2025-05-31,2216,Menon-Verma Foods,Cafe,Indiranagar
ea441fc3-118a-4fbb-aebb-3ef4053f91f1,2025-03-27 01:31:56,2025-03-27,549.05,31,2.9,5636,Mumbai,2025-04-08,2243,Ahluwalia-Kale Foods,Chinese,Whitefield
52e208c2-9815-47f1-a263-f31b88346637,2025-09-07 06:13:45,2025-09-07,1189.57,21,3.7,2762,Mumbai,2024-03-21,2439,Sane-Gole Foods,Cafe,Whitefield
0cb5bc4d-9db5-40c1-9d4a-50be6bb3b112,2025-02-02 15:05:14,2025-02-02,787.70,50,3.6,2298,Chennai,2024-10-04,2326,"Khurana, Ratta and Lad Foods",North Indian,Whitefield
c107bd24-d012-42f4-89e2-efdc765cd470,2025-08-18 12:23:32,2025-08-18,440.53,36,1.7,5632,Delhi,2025-10-01,2298,Keer LLC Foods,North Indian,HSR Layout
197229f0-d73f-450d-80bf-b4d0c68fbaa0,2025-07-03 11:37:16,2025-07-03,1045.91,49,2.1,2434,Bengaluru,2024-09-12,2363,Behl-Bandi Foods,Pizza,Jayanagar
db6f878a-fd38-4ada-a2e2-78c3df2bfcf2,2025-05-12 10:34:04,2025-05-12,1070.55,16,2.0,4868,Chennai,2024-11-16,2394,Contractor Group Foods,North Indian,HSR Layout
3457730c-a64c-42a7-80fb-0356ff4e41a6,2025-03-06 16:04:38,2025-03-06,800.50,40,1.7,3813,Mumbai,2024-01-02,2269,"Wadhwa, Pal and Padmanabhan Foods",Pizza,Indiranagar
906a2a27-3458-44c1-8c2e-d330aaaa58e7,2024-11-07 01:30:34,2024-11-07,867.88,27,1.8,3852,Bengaluru,2023-11-20,2187,"Kala, Chana and Trivedi Foods",North Indian,Whitefield
24f7eb31-e2a8-4b0d-a00e-54cc8ea3bf7f,2024-11-13 08:12:56,2024-11-13,723.15,21,1.5,4074,Delhi,2023-12-31,2247,"Sengupta, Bhatnagar and Murty Foods",South Indian,HSR Layout
efc93d30-faea-4efd-abdd-a611cb995e00,2024-12-10 02:26:50,2024-12-10,1076.15,51,1.9,5926,Delhi,2025-09-29,2340,Chokshi Inc Foods,Pizza,Koramangala
04e709d8-7b9c-4881-b6a0-516f680a732c,2025-10-01 03:07:21,2025-10-01,1045.15,54,4.3,4107,Mumbai,2025-02-07,2070,"Virk, Kothari and Sani Foods",North Indian,Jayanagar
e9f8d2f7-2a05-4b2d-b43d-347c4cd15967,2025-01-18 12:23:19,2025-01-18,175.35,35,1.1,4599,Chennai,2023-11-05,2430,Rajan and Sons Foods,North Indian,Whitefield
9e7d2dd8-0d28-45ea-bd85-afb09c36865c,2025-01-01 08:04:51,2025-01-01,1110.22,17,3.3,3624,Chennai,2025-10-01,2439,Sane-Gole Foods,Cafe,Whitefield
12a4b7d5-2f80-41df-821d-475feefb2ca1,2024-10-21 19:49:42,2024-10-21,943.72,38,3.5,4141,Bengaluru,2025-04-05,2405,"Srinivasan, Gade and Kibe Foods",South Indian,Whitefield
298dec3c-0de2-4c0a-9160-bc57734ed8e0,2025-04-14 11:36:18,2025-04-14,318.61,26,4.2,4684,Delhi,2025-07-03,2221,"Madan, Prakash and Wable Foods",Biryani,Indiranagar
ca73d8cc-0283-4709-b39b-a64433756531,2025-03-16 19:33:11,2025-03-16,1081.84,20,2.7,3856,Chennai,2024-08-28,2331,"Guha, Kanda and Chhabra Foods",Biryani,Koramangala
fddd165a-7c99-42c1-a88c-5a41d481052b,2025-09-02 15:47:51,2025-09-02,264.62,47,2.7,4010,Mumbai,2024-12-20,2221,"Madan, Prakash and Wable Foods",Biryani,Indiranagar
fc8f28f4-a075-4ec3-b5a6-7cc70a68a4b8,2025-03-20 18:28:40,2025-03-20,653.06,58,1.3,1160,Mumbai,2023-12-16,2267,Varkey-Sastry Foods,Cafe,HSR Layout
3f06029c-d8c0-4ab4-a1a1-f75d7ff8d8be,2025-06-23 23:01:56,2025-06-23,912.42,31,5.0,1707,Delhi,2025-04-27,2427,"Rau, Shanker and Wable Foods",Biryani,Koramangala
9568e058-6250-429f-9bee-37a637e72019,2025-06-08 03:03:46,2025-06-08,405.66,33,2.5,2375,Mumbai,2025-02-26,2410,Chakrabarti-Ramanathan Foods,North Indian,HSR Layout
35505f95-00b2-4b66-968f-6897ff7aafaa,2024-12-04 07:32:45,2024-12-04,379.31,41,4.3,5639,Chennai,2025-05-02,2103,Chaudhari-Kaur Foods,Pizza,Whitefield
e29a0848-0aa4-49e7-a0d6-e5782d85225c,2025-07-14 05:00:07,2025-07-14,1159.63,30,4.7,4979,Delhi,2025-08-04,2204,Bassi-Patla Foods,North Indian,Koramangala
ea78cd7d-6f58-42d6-8c23-25b97864624f,2025-02-25 12:15:35,2025-02-25,715.90,45,3.5,5996,Delhi,2024-04-27,2349,Deshpande Inc Foods,Biryani,Whitefield
b878d8b2-584d-4861-aa3e-dece6f495a23,2025-03-29 00:02:10,2025-03-29,1121.75,50,1.4,1900,Bengaluru,2024-09-30,2446,Edwin PLC Foods,North Indian,Jayanagar
80a1a5ef-3d58-47af-940e-7e9f9338cd62,2025-01-28 09:28:02,2025-01-28,259.35,41,4.3,1160,Mumbai,2023-12-16,2075,Solanki-Seshadri Foods,Pizza,Koramangala
62b222f1-0e5e-4919-956e-af434a34b1c8,2025-05-03 07:33:29,2025-05-03,767.42,42,3.1,1604,Chennai,2025-05-15,2281,"Barad, Shenoy and Gopal Foods",Pizza,Koramangala
4fb3d5fe-c8fe-4573-b398-a74d126e377a,2024-12-24 19:28:09,2024-12-24,477.97,42,4.6,1192,Chennai,2025-07-10,2331,"Guha, Kanda and Chhabra Foods",Biryani,Koramangala
5e35f02e-a17d-489e-8a1e-0fe2cc90c924,2025-05-01 09:12:15,2025-05-01,207.75,50,3.1,1796,Chennai,2024-05-25,2140,Swaminathan-Naidu Foods,Cafe,Jayanagar
49dbfa1c-0263-43d3-9992-80689a12201e,2025-07-12 18:43:59,2025-07-12,1021.39,36,1.6,5178,Mumbai,2024-01-22,2219,"Prabhu, Bawa and Kaur Foods",Biryani,HSR Layout
f81e85c7-77f6-4cf4-8dbd-56c238a8433c,2025-01-10 14:18:54,2025-01-10,773.20,17,3.3,2146,Bengaluru,2024-08-11,2187,"Kala, Chana and Trivedi Foods",North Indian,Whitefield
0b860195-f1b4-4b2b-a90b-5f69bff1dd3b,2025-09-13 07:09:45,2025-09-13,1035.78,35,2.9,2150,Mumbai,2025-01-22,2441,"Mohan, Biswas and Ratti Foods",Pizza,Jayanagar
21177c9f-02a2-49b9-b790-6e5a6f488805,2025-01-13 02:10:38,2025-01-13,790.83,19,4.6,2129,Mumbai,2024-11-14,2192,Kulkarni-Suri Foods,South Indian,Whitefield
a17afe00-7537-49ca-aa70-79394478858c,2025-07-17 13:50:02,2025-07-17,331.44,46,2.1,2023,Bengaluru,2025-08-09,2229,"Pai, Soni and Hora Foods",Pizza,Koramangala
0f756d18-23d5-451c-b649-2c444d80dba0,2025-06-26 02:48:51,2025-06-26,751.10,24,3.4,4430,Chennai,2025-04-22,2187,"Kala, Chana and Trivedi Foods",North Indian,Whitefield
188a6632-9881-4c63-ae28-5a7e9ba62c94,2025-06-09 12:01:07,2025-06-09,426.15,20,2.3,1049,Delhi,2024-05-28,2461,"Goswami, Borah and Savant Foods",Biryani,Whitefield
43b40198-615c-4e1b-9c1c-81646c05b76d,2025-03-24 23:08:46,2025-03-24,601.82,31,2.2,3145,Bengaluru,2024-07-23,2122,Banik LLC Foods,South Indian,Indiranagar
c2a8eb8f-8769-423e-8588-9e8f049832c6,2025-06-24 03:33:02,2025-06-24,1157.53,35,4.1,2545,Mumbai,2023-11-03,2435,"Ramaswamy, Munshi and Venkataraman Foods",North Indian,Whitefield
22e66435-d569-4ea4-b955-e7ef59a92abf,2025-04-21 00:41:59,2025-04-21,229.76,29,4.3,3532,Chennai,2024-10-28,2207,Issac-Gala Foods,Chinese,Jayanagar
30db6891-95b8-4b74-adaa-0a2469140f5f,2024-12-23 20:57:11,2024-12-23,516.03,19,1.5,4590,Mumbai,2025-08-09,2221,"Madan, Prakash and Wable Foods",Biryani,Indiranagar
fe26c65a-731e-4622-b75c-ef75d3b49d3b,2024-10-21 09:59:27,2024-10-21,858.70,41,3.1,3674,Delhi,2024-08-24,2283,"Mane, Nagy and Krish Foods",Chinese,Whitefield
0736a14c-b2c8-4520-b491-0ce0a295550c,2024-10-24 04:26:43,2024-10-24,964.02,21,2.3,2636,Mumbai,2024-05-26,2093,Deol-Rana Foods,Pizza,Koramangala
ae3cfcb8-0e89-4097-9319-af5df20522cc,2025-02-03 19:13:45,2025-02-03,357.39,26,4.6,5454,Mumbai,2024-11-23,2353,Jani Inc Foods,Biryani,HSR Layout
f8649470-50ef-4099-92ab-7b2cdf15891d,2025-07-02 10:28:01,2025-07-02,978.89,25,3.8,1282,Bengaluru,2025-05-17,2079,Mistry Group Foods,Cafe,Indiranagar
d030b68c-56a6-4b35-8ef2-5f9eef9bb6d9,2024-11-12 19:51:59,2024-11-12,627.42,39,2.5,1095,Mumbai,2025-04-29,2321,Korpal PLC Foods,Cafe,HSR Layout
78fb0c0d-ce8d-4f28-8def-c2187447a98d,2025-07-01 18:28:55,2025-07-01,1010.66,18,2.9,1661,Mumbai,2025-02-23,2171,"Chakraborty, Gera and Kata Foods",Biryani,HSR Layout
95905610-05e2-425d-9845-b63e31fd156e,2024-10-06 02:49:35,2024-10-06,729.29,56,4.8,2673,Mumbai,2024-12-27,2217,Magar and Sons Foods,South Indian,Whitefield
dcfb130c-7850-496f-82e5-524b5df43c0f,2025-07-18 15:24:43,2025-07-18,727.86,43,3.9,3078,Mumbai,2024-04-04,2179,Gara-Handa Foods,Chinese,Indiranagar
5e85a8fe-8933-4353-8beb-27d703a936cd,2025-10-02 18:15:59,2025-10-02,464.80,52,4.8,1909,Mumbai,2025-08-17,2063,Vora-Ravel Foods,North Indian,HSR Layout
dd13c00c-d3e6-4aa7-89df-686afd92ef7e,2025-01-27 02:03:50,2025-01-27,1069.95,53,4.2,1713,Delhi,2024-10-22,2231,"Desai, Soni and Jain Foods",Pizza,Indiranagar
bdc4e2a2-2962-445f-991d-3484c54e12db,2025-04-27 06:02:01,2025-04-27,468.59,15,3.5,4736,Mumbai,2024-09-09,2418,Naidu-Nayar Foods,Pizza,Jayanagar
c03313de-d8f5-4810-86a4-b1a9e755757a,2025-09-05 13:44:05,2025-09-05,1064.03,17,2.1,1924,Mumbai,2023-11-08,2211,Rege-Parmar Foods,Pizza,HSR Layout
2247d35f-293c-452e-a13a-a506a33f6913,2025-05-22 02:52:23,2025-05-22,890.65,40,1.9,2748,Mumbai,2025-09-09,2456,Dara PLC Foods,Cafe,Koramangala
762f7d1c-9918-4fae-85ff-6c5edb13597e,2025-04-01 03:00:48,2025-04-01,1129.27,35,2.9,5011,Bengaluru,2024-08-01,2336,"Nagar, Mand and Nayar Foods",Biryani,Koramangala
22cc989e-9d00-4201-b19a-e4852c801502,2024-11-13 17:44:01,2024-11-13,377.91,46,4.8,3159,Chennai,2024-05-15,2426,Sinha-Bawa Foods,Cafe,Whitefield
b504b297-3403-401d-861a-9f3a67393f11,2025-06-18 19:21:26,2025-06-18,391.89,59,4.1,1836,Mumbai,2025-04-11,2218,Venkatesh-Bassi Foods,Cafe,HSR Layout
a0c15e21-e0fe-4247-889f-e3e6df6e3822,2024-10-13 17:46:59,2024-10-13,522.46,60,1.3,5871,Delhi,2025-05-03,2181,"Nayak, Bora and Bail Foods",Chinese,Whitefield
d430fd7e-b062-47b6-910f-6c5ccabcad3c,2024-11-25 09:40:00,2024-11-25,645.49,31,2.7,4318,Delhi,2023-10-29,2461,"Goswami, Borah and Savant Foods",Biryani,Whitefield
ca2a841e-aa6c-4051-a71c-76ad0f3bc353,2025-08-07 05:19:54,2025-08-07,525.11,25,4.5,1682,Mumbai,2024-02-08,2419,Banerjee-Dugar Foods,Pizza,HSR Layout
2c6fb520-4e88-4143-a3ea-21cbb1796d94,2025-01-31 04:51:06,2025-01-31,530.30,49,3.8,4760,Delhi,2025-01-01,2131,Johal-Gade Foods,Cafe,Whitefield
e791e1ec-9f70-482d-9d34-270b6be8cd3b,2025-03-29 13:46:18,2025-03-29,995.43,38,1.4,1862,Bengaluru,2023-10-16,2060,Bora PLC Foods,Cafe,Indiranagar
d004990f-8051-475a-b0cf-c498cad9b979,2025-04-27 14:19:46,2025-04-27,838.29,26,4.7,5702,Bengaluru,2024-01-01,2262,"Merchant, Jaggi and Dalal Foods",Pizza,HSR Layout
f801780d-12aa-4014-84f3-cb9b9bfe0151,2025-07-29 11:40:03,2025-07-29,428.89,51,2.3,1290,Bengaluru,2024-01-24,2279,Bose Inc Foods,South Indian,Koramangala
4a2714fa-6e66-4e4e-8009-ab74b91effb6,2025-05-05 20:58:24,2025-05-05,603.42,47,3.5,1214,Mumbai,2025-06-27,2016,Bora-Sastry Foods,Biryani,Koramangala
684d0264-d1e0-48e7-87b9-13d589112fab,2024-11-20 22:27:27,2024-11-20,559.14,38,3.1,2115,Mumbai,2024-06-06,2405,"Srinivasan, Gade and Kibe Foods",South Indian,Whitefield
